country,year,canonical_name,category,gap_type,diagnosis,raw_row_match,raw_row_amount,raw_row_file,action,series_amount,prev_amount,next_amount
UK,2020,Science and Technology Facilities Council (STFC),science_agency,ok,,,,,none,0.0,0.0,0.0
UK,2021,Science and Technology Facilities Council (STFC),science_agency,ok,,,,,none,0.0,0.0,0.0
UK,2023,Science and Technology Facilities Council (STFC),science_agency,ok,,,,,none,0.0,0.0,0.0
UK,2024,Science and Technology Facilities Council (STFC),science_agency,ok,,,,,none,0.0,0.0,0.0
UK,2025,Science and Technology Facilities Council (STFC),science_agency,ok,,,,,none,0.0,0.0,
UK,1998,Arts and Humanities Research Council (AHRC),science_agency,ok,,,,,none,0.0,,0.0
UK,1999,Arts and Humanities Research Council (AHRC),science_agency,ok,,,,,none,0.0,0.0,0.0
UK,2003,Arts and Humanities Research Council (AHRC),science_agency,ok,,,,,none,0.0,0.0,0.0
UK,2004,Arts and Humanities Research Council (AHRC),science_agency,ok,,,,,none,0.0,0.0,0.0
UK,2005,Arts and Humanities Research Council (AHRC),science_agency,ok,,,,,none,0.0,0.0,0.0
UK,2006,Arts and Humanities Research Council (AHRC),science_agency,ok,,,,,none,0.0,0.0,0.0
UK,2007,Arts and Humanities Research Council (AHRC),science_agency,ok,,,,,none,0.0,0.0,0.0
UK,2008,Arts and Humanities Research Council (AHRC),science_agency,ok,,,,,none,0.0,0.0,0.0
UK,2009,Arts and Humanities Research Council (AHRC),science_agency,ok,,,,,none,0.0,0.0,0.0
UK,2010,Arts and Humanities Research Council (AHRC),science_agency,ok,,,,,none,0.0,0.0,0.0
UK,2011,Arts and Humanities Research Council (AHRC),science_agency,ok,,,,,none,0.0,0.0,0.0
UK,2012,Arts and Humanities Research Council (AHRC),science_agency,ok,,,,,none,0.0,0.0,0.0
UK,2013,Arts and Humanities Research Council (AHRC),science_agency,ok,,,,,none,0.0,0.0,0.0
UK,2014,Arts and Humanities Research Council (AHRC),science_agency,ok,,,,,none,0.0,0.0,0.0
UK,2015,Arts and Humanities Research Council (AHRC),science_agency,ok,,,,,none,0.0,0.0,0.0
UK,2016,Arts and Humanities Research Council (AHRC),science_agency,ok,,,,,none,0.0,0.0,0.0
UK,2017,Arts and Humanities Research Council (AHRC),science_agency,ok,,,,,none,0.0,0.0,0.0
UK,2018,Arts and Humanities Research Council (AHRC),science_agency,ok,,,,,none,0.0,0.0,0.0
