canonical_name,category,year,source_file,entity_raw,amount_current,section_name,table_index,row_index,in_series
Háskóli Íslands (University of Iceland),higher_education,2024,2024 s0854-f_I.pdf,Listaháskóli Íslands,1994.0,Universities and Research Activities,0,2007,True
Háskóli Íslands (University of Iceland),higher_education,2024,2024 s0854-f_I.pdf,Háskóli Íslands - Rannsóknarinnviðir á Íslandi,54000.0,University Level,0,2013,True
Háskóli Íslands (University of Iceland),higher_education,2024,2024 s0854-f_I.pdf,Háskóli Íslands - Meistaranám og rannsóknir netöryggi,90000.0,University Level,0,2014,True
Háskóli Íslands (University of Iceland),higher_education,2025,2025 s0411-f_I.pdf,Háskóli Íslands,39340.2,University of Iceland,0,2083,True
Háskóli Íslands (University of Iceland),higher_education,2025,2025 s0411-f_I.pdf,Háskóli Íslands,39340200.0,Universities and Research Activities,0,2105,True
Háskóli Íslands (University of Iceland),higher_education,2025,2025 s0411-f_I.pdf,Háskóli Íslands,500000.0,University of Iceland,0,2113,True
Háskólinn á Akureyri (University of Akureyri),higher_education,2003,2003 0608.pdf,"Háskólinn á Akureyri, rannsóknahús",10000.0,University of Iceland,0,876,True
Háskólinn á Akureyri (University of Akureyri),higher_education,2003,2003 0608.pdf,Háskólinn á Akureyri,25800.0,University of Akureyri,0,882,True
Háskólinn á Akureyri (University of Akureyri),higher_education,2007,2007 0550.pdf,"Innritunargjöld, Háskólinn á Akureyri",59700.0,University of Akureyri,0,1068,True
Háskólinn á Akureyri (University of Akureyri),higher_education,2010,2010 0594.pdf,Háskólinn á Akureyri,1710500.0,Ministry of Education and Culture,0,1179,True
Háskólinn á Akureyri (University of Akureyri),higher_education,2010,2010 0594.pdf,"Innritunargjöld, Háskólinn á Akureyri",63400.0,University of Akureyri,0,1205,True
Háskólinn á Akureyri (University of Akureyri),higher_education,2011,2011 0556.pdf,"Innritunargjöld, Háskólinn á Akureyri",63400.0,University of Akureyri,0,1254,True
Háskólinn á Akureyri (University of Akureyri),higher_education,2012,2012 0493.pdf,Háskólinn á Akureyri,85900.0,University of Akureyri,0,1288,True
Háskólinn á Akureyri (University of Akureyri),higher_education,2012,2012 0493.pdf,"Innritunargjöld, Háskólinn á Akureyri",85900.0,University of Akureyri,0,1289,True
Háskólinn á Akureyri (University of Akureyri),higher_education,2013,2013 0801.pdf,"Innritunargjöld, Háskólinn á Akureyri",87400.0,University of Akureyri,0,1325,True
Háskólinn á Akureyri (University of Akureyri),higher_education,2019,2019 s0632-f_I.pdf,Háskólinn á Akureyri,2910200.0,University of Akureyri,0,1559,True
Háskólinn á Akureyri (University of Akureyri),higher_education,2020,2020 s0561-f_I.pdf,Háskólinn á Akureyri,3378200.0,University of Akureyri,0,1614,True
Háskólinn á Akureyri (University of Akureyri),higher_education,2020,2020 s0561-f_I.pdf,Háskólinn á Akureyri,3378.2,University of Akureyri,0,1635,True
