canonical_name,category,year,source_file,entity_raw,amount_current,section_name,table_index,row_index,in_series
ESA-Beitrag (Austria),direct_rd,2001,2001_Austria.pdf,ESA-Beitrag,2.069,Science,0,765,True
ESA-Beitrag (Austria),direct_rd,2001,2001_Austria.pdf,ESA-Beitrag,15.0,Science and Research,0,772,True
ESA-Beitrag (Austria),direct_rd,2002,2002_Austria.pdf,ESA-Beitrag,,Science,0,831,True
ESA-Beitrag (Austria),direct_rd,2007,2007 Anlagen COO_2026_100_2_342682.pdf,ESA-Beitrag,,Science and Research,0,1002,True
ESA-Beitrag (Austria),direct_rd,2008,2008 Anlagen COO_2026_100_2_342695.pdf,ESA-Beitrag,,Science and Research,0,1040,True
ESA-Beitrag (Austria),direct_rd,2009,2009 Anlagen COO_2026_100_2_539063.pdf,ESA-Beitrag,0.0,Science and Research,0,1053,True
ESA-Beitrag (Austria),direct_rd,2011,2011 Anlagen COO_2026_100_2_642644.pdf,ESA-Beitrag,3.0,Science and Research,0,1118,True
ESA-Beitrag (Austria),direct_rd,2011,2011 Anlagen COO_2026_100_2_642644.pdf,ESA-Beitrag,,Science and Research,0,1126,True
ESA-Beitrag (Austria),direct_rd,2012,2012 Anlagen COO_2026_100_2_717880.pdf,ESA-Beitrag,0.002,Science and Research,0,1142,True
ESA-Beitrag (Austria),direct_rd,2012,2012 Anlagen COO_2026_100_2_717880.pdf,ESA-Beitrag,3110.015,Science and Research,0,1150,True
ESA-Beitrag (Austria),direct_rd,2013,2013 Anlagen COO_2026_100_2_820081.pdf,ESA-Beitrag,,Science and Research,0,1188,True
ESA-Beitrag (Austria),direct_rd,2020,2020 Anlagen COO_2026_100_2_1750563.pdf,ESA-Beitrag,,Science and Research,0,1420,True
ESA-Beitrag (Austria),direct_rd,2022,2022 Anlagen_0001_244184DB_8F25_451C_846B_6C4C7BD15ADA.pdf,ESA-Beitrag,,Science and Research,0,1498,True
ESA-Beitrag (Austria),direct_rd,2022,2022 Anlagen_0001_244184DB_8F25_451C_846B_6C4C7BD15ADA.pdf,ESA-Beitrag - Österreichischer Beitrag zur ESA,5.0,Science and Research,0,1504,True
ESA-Beitrag (Austria),direct_rd,2023,2023 Anlagen_0001_C4324C91_98E6_4FDE_B63A_4BFB9024E450.pdf,ESA-Beitrag,,Science and Research,0,1534,True
ESA-Beitrag (Austria),direct_rd,2024,2024 Anlagen_0001_D396E640_5C29_4BB7_ACC6_C42B39D0A249.pdf,ESA-Beitrag,,Science and Research,0,1586,True
ESA-Beitrag (Austria),direct_rd,2025,2025 Anlagen_0001_60D0FD25_F712_413E_A4F6_F1E3DAA846F4.pdf,ESA-Beitrag,,Science and Research,0,1631,True
ESA-Beitrag (Austria),direct_rd,2026,2026 Anlagen_0001_9EE68750_263F_48B5_901D_46FB19C42ED1.pdf,ESA-Beitrag,,Science and Research,0,1694,True
ESA-Beitrag (Austria),direct_rd,2026,2026 Anlagen_0001_9EE68750_263F_48B5_901D_46FB19C42ED1.pdf,ESA-Beitrag,6.579,Science and Research,0,1728,True
FFG (Forschungsfoerderungsgesellschaft),science_agency,1983,1983_Austria.pdf,Förderungsausgaben für den Forschungsförderungsfonds für die gewerbliche Wirtschaft,94.795,Science and Research,0,111,True
FFG (Forschungsfoerderungsgesellschaft),science_agency,1984,1984_Austria.pdf,Forschungsförderungsfonds für die gewerbliche Wirtschaft,500.0,Science and Research,0,124,True
FFG (Forschungsfoerderungsgesellschaft),science_agency,1985,1985_Austria.pdf,Forschungsförderungsgesellschaft (FFG),120.0,"Transport, Innovation and Technology",0,145,True
FFG (Forschungsfoerderungsgesellschaft),science_agency,1992,1992_Austria.pdf,Forschungsförderungsfonds für die gewerbliche Wirtschaft (FFF),800.0,Science and Research,0,262,True
FFG (Forschungsfoerderungsgesellschaft),science_agency,1993,1993_Austria.pdf,Forschungsförderungsfonds für die gewerbliche Wirtschaft (FFF),500.0,Science and Research,0,284,True
