canonical_name,category,year,source_file,entity_raw,amount_current,section_name,table_index,row_index,in_series
Institute of Lithuanian Literature and Folklore,science_agency,2018,2018 XIII-868.docx,Lietuvių literatūros ir tautosakos institutas,30.0,iš jų:,2,73,True
Institute of Lithuanian Literature and Folklore,science_agency,2019,2019 XIII-1710.docx,Lietuvių literatūros ir tautosakos institutas,30.0,iš jų:,2,71,True
Institute of Lithuanian Literature and Folklore,science_agency,2020,2020 XIII-2695.docx,Lietuvių literatūros ir tautosakos institutas,30.0,iš jų:,2,67,True
Institute of Lithuanian Literature and Folklore,science_agency,2022,2022 XIV-745.docx,Lietuvių literatūros ir tautosakos institutas,2184.0,iš jų:,1,92,True
Institute of Lithuanian Literature and Folklore,science_agency,2023,2023 XIV-1556.docx,Lietuvių literatūros ir tautosakos institutas,2634.0,iš jų:,1,91,True
Institute of Lithuanian Literature and Folklore,science_agency,2024,2024 XIV-2297.docx,Lietuvių literatūros ir tautosakos institutas,3765.0,iš jų:,1,93,True
Institute of Lithuanian Literature and Folklore,science_agency,2025,2025 XV-89.docx,Lietuvių literatūros ir tautosakos institutas,4787.0,iš jų:,2,93,True
Institute of Semiconductor Physics,science_agency,2009,2009 TAR.D641C5B5ADFD.docx,Puslaidininkių fizikos institutas,1300.0,iš jų:,2,113,True
Institute of Semiconductor Physics,science_agency,2010,2010 TAR.E5C7DCAD90FA.docx,Puslaidininkių fizikos institutas,1000.0,"VII. ŠVIETIMO, KULTŪROS IR MOKSLO ORGANIZACIJOS (INSTITUTAI) VII. ŠVIETIMO, KULTŪROS IR MOKSLO ORGANIZACIJOS (INSTITUTAI) VII. ŠVIETIMO, KULTŪROS IR MOKSLO ORGANIZACIJOS (INSTITUTAI) VII. ŠVIETIMO, KULTŪROS IR MOKSLO ORGANIZACIJOS (INSTITUTAI) VII. ŠVIETIMO, KULTŪROS IR MOKSLO ORGANIZACIJOS (INSTITUTAI)",2,105,True
Institute of the Lithuanian Language,science_agency,2009,2009 TAR.D641C5B5ADFD.docx,Lietuvių kalbos institutas,250.0,"VII. ŠVIETIMO, KULTŪROS IR MOKSLO ORGANIZACIJOS (INSTITUTAI)",1,193,True
Institute of the Lithuanian Language,science_agency,2010,2010 TAR.E5C7DCAD90FA.docx,Lietuvių kalbos institutas,125.0,"VII. ŠVIETIMO, KULTŪROS IR MOKSLO ORGANIZACIJOS (INSTITUTAI) VII. ŠVIETIMO, KULTŪROS IR MOKSLO ORGANIZACIJOS (INSTITUTAI) VII. ŠVIETIMO, KULTŪROS IR MOKSLO ORGANIZACIJOS (INSTITUTAI) VII. ŠVIETIMO, KULTŪROS IR MOKSLO ORGANIZACIJOS (INSTITUTAI) VII. ŠVIETIMO, KULTŪROS IR MOKSLO ORGANIZACIJOS (INSTITUTAI)",1,163,True
