country,canonical_name,year,amount_total,amount_primary,n_acts,acts,additive_flag,currency,unit,category
Portugal,JNICT — Junta Nacional de Investigação Científica e Tecnológica (Portugal),1985,,,0,,gap,,,rd_agency
Portugal,JNICT — Junta Nacional de Investigação Científica e Tecnológica (Portugal),1986,,,0,,gap,,,rd_agency
Portugal,JNICT — Junta Nacional de Investigação Científica e Tecnológica (Portugal),1987,249849000.0,249849000.0,1,Lei orcamento para 1987.pdf,single,PTE,escudo,rd_agency
Portugal,JNICT — Junta Nacional de Investigação Científica e Tecnológica (Portugal),1988,,,0,,gap,,,rd_agency
Portugal,JNICT — Junta Nacional de Investigação Científica e Tecnológica (Portugal),1989,,,0,,gap,,,rd_agency
Portugal,JNICT — Junta Nacional de Investigação Científica e Tecnológica (Portugal),1990,,,0,,gap,,,rd_agency
Portugal,JNICT — Junta Nacional de Investigação Científica e Tecnológica (Portugal),1991,497900.0,497900.0,1,Lei orcamento para 1991.pdf,single,PTE,escudo,rd_agency
Portugal,JNICT — Junta Nacional de Investigação Científica e Tecnológica (Portugal),1992,10000000.0,10000000.0,1,Lei orcamento para 1992.pdf,single,PTE,escudo,rd_agency
Portugal,JNICT — Junta Nacional de Investigação Científica e Tecnológica (Portugal),1993,200000.0,200000.0,1,Lei orcamento para 1993.pdf,single,PTE,escudo,rd_agency
Portugal,JNICT — Junta Nacional de Investigação Científica e Tecnológica (Portugal),1994,13629276000.0,13629276000.0,1,Lei orcamento para 1994.pdf,single,PTE,escudo,rd_agency
Portugal,JNICT — Junta Nacional de Investigação Científica e Tecnológica (Portugal),1995,9373000.0,9373000.0,1,Lei orcamento para 1995.pdf,single,PTE,escudo,rd_agency
Portugal,JNICT — Junta Nacional de Investigação Científica e Tecnológica (Portugal),1996,,,0,,gap,,,rd_agency
Portugal,JNICT — Junta Nacional de Investigação Científica e Tecnológica (Portugal),1997,,,0,,gap,,,rd_agency
Portugal,LNEC — Laboratório Nacional de Engenharia Civil (Portugal),1977,,,0,,gap,,,research_institute
Portugal,LNEC — Laboratório Nacional de Engenharia Civil (Portugal),1985,,,0,,gap,,,research_institute
Portugal,LNEC — Laboratório Nacional de Engenharia Civil (Portugal),1986,,,0,,gap,,,research_institute
Portugal,LNEC — Laboratório Nacional de Engenharia Civil (Portugal),1987,2714970000.0,2714970000.0,1,Lei orcamento para 1987.pdf,single,PTE,escudo,research_institute
Portugal,LNEC — Laboratório Nacional de Engenharia Civil (Portugal),1988,,,0,,gap,,,research_institute
Portugal,LNEC — Laboratório Nacional de Engenharia Civil (Portugal),1989,,,0,,gap,,,research_institute
Portugal,LNEC — Laboratório Nacional de Engenharia Civil (Portugal),1990,,,0,,gap,,,research_institute
Portugal,LNEC — Laboratório Nacional de Engenharia Civil (Portugal),1991,,,0,,gap,,,research_institute
Portugal,LNEC — Laboratório Nacional de Engenharia Civil (Portugal),1992,,,0,,gap,,,research_institute
Portugal,LNEC — Laboratório Nacional de Engenharia Civil (Portugal),1993,,,0,,gap,,,research_institute
Portugal,LNEC — Laboratório Nacional de Engenharia Civil (Portugal),1994,,,0,,gap,,,research_institute
Portugal,LNEC — Laboratório Nacional de Engenharia Civil (Portugal),1995,,,0,,gap,,,research_institute
Portugal,LNEC — Laboratório Nacional de Engenharia Civil (Portugal),1996,,,0,,gap,,,research_institute
Portugal,LNEC — Laboratório Nacional de Engenharia Civil (Portugal),1997,,,0,,gap,,,research_institute
Portugal,LNEC — Laboratório Nacional de Engenharia Civil (Portugal),1998,,,0,,gap,,,research_institute
Portugal,LNEC — Laboratório Nacional de Engenharia Civil (Portugal),1999,,,0,,gap,,,research_institute
Portugal,LNEC — Laboratório Nacional de Engenharia Civil (Portugal),2000,,,0,,gap,,,research_institute
Portugal,LNEC — Laboratório Nacional de Engenharia Civil (Portugal),2001,,,0,,gap,,,research_institute
Portugal,LNEC — Laboratório Nacional de Engenharia Civil (Portugal),2002,2819507.0,2819507.0,1,Lei orcamento para 2002.pdf,single,EUR,euro,research_institute
Portugal,LNEC — Laboratório Nacional de Engenharia Civil (Portugal),2003,1352770.0,1352770.0,1,Lei orcamento para 2003.pdf,single,EUR,euro,research_institute
Portugal,LNEC — Laboratório Nacional de Engenharia Civil (Portugal),2004,,,0,,gap,,,research_institute
Portugal,LNEC — Laboratório Nacional de Engenharia Civil (Portugal),2005,,,0,,gap,,,research_institute
Portugal,LNEC — Laboratório Nacional de Engenharia Civil (Portugal),2006,36747743.0,36747743.0,1,2006 00020361.pdf,single,EUR,euro,research_institute
Portugal,LNEC — Laboratório Nacional de Engenharia Civil (Portugal),2007,31002012.0,31002012.0,1,Lei orcamento para 2007.pdf,single,EUR,euro,research_institute
Portugal,LNEC — Laboratório Nacional de Engenharia Civil (Portugal),2009,34204446.0,34204446.0,1,Lei orcamento para 2009.pdf,single,EUR,euro,research_institute
Portugal,LNEC — Laboratório Nacional de Engenharia Civil (Portugal),2010,38977133.0,38977133.0,1,Lei orcamento para 2010.pdf,single,EUR,euro,research_institute
Portugal,LNEC — Laboratório Nacional de Engenharia Civil (Portugal),2011,35886658.0,35886658.0,1,Lei orcamento para 2011.pdf,single,EUR,euro,research_institute
Portugal,LNEC — Laboratório Nacional de Engenharia Civil (Portugal),2012,30112820.0,30112820.0,1,Lei orcamento para 2012.pdf,single,EUR,euro,research_institute
Portugal,LNEC — Laboratório Nacional de Engenharia Civil (Portugal),2013,30050258.0,30050258.0,1,Lei orcamento para 2013.pdf,single,EUR,euro,research_institute
Portugal,LNEC — Laboratório Nacional de Engenharia Civil (Portugal),2014,58314791.0,58314791.0,1,Lei orcamento para 2014.pdf,single,EUR,euro,research_institute
Portugal,LNEC — Laboratório Nacional de Engenharia Civil (Portugal),2015,65587229.0,65587229.0,1,Lei orcamento para 2015.pdf,single,EUR,euro,research_institute
Portugal,LNEC — Laboratório Nacional de Engenharia Civil (Portugal),2016,46466908.0,46466908.0,1,Lei orcamento para 2016.pdf,single,EUR,euro,research_institute
Portugal,LNEC — Laboratório Nacional de Engenharia Civil (Portugal),2017,57212675.0,57212675.0,1,2017 Lei_42_2016-OE2017_VersaoDR.pdf,single,EUR,euro,research_institute
Portugal,LNEC — Laboratório Nacional de Engenharia Civil (Portugal),2018,8103487.0,8103487.0,1,Lei orcamento para 2018.pdf,single,EUR,euro,research_institute
Portugal,LNEC — Laboratório Nacional de Engenharia Civil (Portugal),2019,14546389.0,14546389.0,1,Lei orcamento para 2019.pdf,single,EUR,euro,research_institute
Portugal,LNEC — Laboratório Nacional de Engenharia Civil (Portugal),2020,6395138.0,6395138.0,1,Lei orcamento para 2020.pdf,single,EUR,euro,research_institute
Portugal,LNEC — Laboratório Nacional de Engenharia Civil (Portugal),2021,,,0,,gap,,,research_institute
Portugal,LNEC — Laboratório Nacional de Engenharia Civil (Portugal),2022,,,0,,gap,,,research_institute
Portugal,LNEC — Laboratório Nacional de Engenharia Civil (Portugal),2023,,,0,,gap,,,research_institute
Portugal,LNEC — Laboratório Nacional de Engenharia Civil (Portugal),2024,,,0,,gap,,,research_institute
Portugal,LNEC — Laboratório Nacional de Engenharia Civil (Portugal),2025,,,0,,gap,,,research_institute
