canonical_name,category,year,source_file,entity_raw,amount_current,section_name,table_index,row_index,in_series
ANSTO / Atomic Energy Commission,science_agency,1984,1984 No2 C2004A02804.docx,2.—Australian Atomic Energy Commission—For expenditure under the Atomic Energy Act 1953,3029.0,1.—Plant and Equipment—,18.0,33.0,True
ANSTO / Atomic Energy Commission,science_agency,1985,1985 No1 C2004A03034.docx,1.—For expenditure under the Atomic Energy Act 1953— Running expenses,35151.0,Division 523.—AUSTRALIAN ATOMIC ENERGY COMMISSION,62.0,9.0,True
ANSTO / Atomic Energy Commission,science_agency,1985,1985 No2 C2004A03035.docx,2.—Australian Atomic Energy Commission—For expenditure under the Atomic Energy Act 1953,3650.0,1.—Plant and Equipment—,20.0,15.0,True
ANSTO / Atomic Energy Commission,science_agency,1985,1985 No3 C2004A03075.docx,1.—For expenditure under the Atomic Energy Act 1953—Running expenses,35151.0,Division 523.—AUSTRALIAN ATOMIC ENERGY COMMISSION,22.0,11.0,True
ANSTO / Atomic Energy Commission,science_agency,1986,1986 No1 C2004A03177.docx,1.—For expenditure under the Atomic Energy Act 1953— Running expenses,37527.0,Division 523.—AUSTRALIAN ATOMIC ENERGY COMMISSION,67.0,16.0,True
ANSTO / Atomic Energy Commission,science_agency,1986,1986 No2 C2004A03178.docx,2.—Australian Atomic Energy Commission—For expenditure under the Atomic Energy Act 1953,4382.0,1.—Plant and Equipment—,23.0,10.0,True
ANSTO / Atomic Energy Commission,science_agency,1987,1987 No1 C2004A03358.docx,1.—For expenditure under the Atomic Energy Act 1953— Running expenses,40330.0,Division 523.—AUSTRALIAN ATOMIC ENERGY COMMISSION,75.0,20.0,True
ANSTO / Atomic Energy Commission,science_agency,1987,1987 No1 C2004A03358.docx,"15. Review relating to the Australian Atomic Energy Commission, and the Australian Nuclear Science and Technology Organisation",40.0,3.—Other Services—,74.0,21.0,True
ANSTO / Atomic Energy Commission,science_agency,1987,1987 No2 C2004A03359.docx,2.—Australian Atomic Energy Commission—For expenditure under the Atomic Energy Act 1953,5072.0,1.—Plant and Equipment—,26.0,24.0,True
ANSTO / Atomic Energy Commission,science_agency,1988,1988 No1 C2004A03521.docx,1.—For expenditure under the Australian Nuclear Science and Technology Organisation Act 1987—Recurrent expenditure,41301.0,Division 383.—AUSTRALIAN NUCLEAR SCIENCE AND TECHNOLOGY ORGANISATION,62.0,23.0,True
ANSTO / Atomic Energy Commission,science_agency,1988,1988 No1 C2004A03521.docx,"Review relating to the Australian Atomic Energy Commission, and the Australian Nuclear Science and Technology Organisation",34.999,5.—Other Services,61.0,25.0,True
ANSTO / Atomic Energy Commission,science_agency,1988,1988 No2 C2004A03522.docx,3.—Australian Nuclear Science and Technology Organisation—For expenditure under the Australian Nuclear Science and Technology Organisation Act 1987,3855.0,"1.—Buildings, Works, Plant and Equipment—",24.0,10.0,True
ANSTO / Atomic Energy Commission,science_agency,1989,1989 No1 C2004A03695.docx,Australian Nuclear Science and Technology Organisation,42592.7,Division 370.—REMUNERATION TRIBUNAL,51.0,9.0,True
ANSTO / Atomic Energy Commission,science_agency,1989,1989 No2 C2004A03696.docx,3.—Australian Nuclear Science and Technology Organisation—For expenditure under the Australian Nuclear Science and Technology Organisation Act 1987,8182.0,"1.—Buildings, Works, Plant and Equipment",27.0,10.0,True
ANSTO / Atomic Energy Commission,science_agency,1989,1989 No3 C2004A03791.docx,1.—For expenditure under the Australian Nuclear Science and Technology Organisation Act 1987.—Recurrent expenditure,42592.7,Division 383.—AUSTRALIAN NUCLEAR SCIENCE AND TECHNOLOGY ORGANISATION,22.0,19.0,True
ANSTO / Atomic Energy Commission,science_agency,1990,1990 No1 C2004A03903.docx,1.—For expenditure under the Australian Nuclear Science and Technology Organisation Act 1987—Recurrent expenditure,44510.7,Division 383.—AUSTRALIAN NUCLEAR SCIENCE AND TECHNOLOGY ORGANISATION,55.0,23.0,True
ANSTO / Atomic Energy Commission,science_agency,1990,1990 No2 C2004A03904.docx,3.—Australian Nuclear Science and Technology Organisation—For expenditure under the Australian Nuclear Science and Technology Organisation Act 1987,9771.2,"1.—Buildings, Works, Plant and Equipment",22.0,7.0,True
ANSTO / Atomic Energy Commission,science_agency,1990,1990 No3 C2004A03960.docx,1.—For expenditure under the Australian Nuclear Science and Technology Organisation Act 1987— Recurrent expenditure,44510.7,Division 383.—AUSTRALIAN NUCLEAR SCIENCE AND TECHNOLOGY ORGANISATION,21.0,6.0,True
ANSTO / Atomic Energy Commission,science_agency,1991,1991 No1 C2004A04029.docx,1.—For expenditure under the Australian Nuclear Science and Technology Organisation Act 1987 — Operating expenses,46414.9,Division 382.—AUSTRALIAN INSTITUTE OF MARINE SCIENCE,64.0,3.0,True
ANSTO / Atomic Energy Commission,science_agency,1991,1991 No2 C2004A04030.docx,3.—Australian Nuclear Science and Technology Organisation—For expenditure under the Australian Nuclear Science and Technology Organisation Act 1987,11086.1,"1.—Buildings, Works, Plant and Equipment",25.0,7.0,True
ANSTO / Atomic Energy Commission,science_agency,1991,1991 No5 C2004A04140.docx,3.—Australian Nuclear Science and Technology Organisation — For expenditure under the Australian Nuclear Science and Technology Organisation Act 1987,11086.1,"1.—Buildings, Works, Plant and Equipment",11.0,6.0,True
ANSTO / Atomic Energy Commission,science_agency,1992,1992 No1 C2004A04239.docx,1.— For expenditure under the Australian Nuclear Science and Technology Organisation Act 1987 — Operating expenses,43665.7,Division 383.— AUSTRALIAN NUCLEAR SCIENCE AND TECHNOLOGY ORGANISATION,58.0,21.0,True
ANSTO / Atomic Energy Commission,science_agency,1992,1992 No2 C2004A04240.docx,3.— Australian Nuclear Science and Technology Organisation — For expenditure under the Australian Nuclear Science and Technology Organisation Act 1987,18911.4,"1.— Buildings, Works, Plant and Equipment",26.0,7.0,True
ANSTO / Atomic Energy Commission,science_agency,1993,1993 No1 C2004A04432.docx,1.— For expenditure under the Australian Nuclear Science and Technology Organisation Act 1987 — Operating expenses,47663.0,Division 383.— AUSTRALIAN NUCLEAR SCIENCE AND TECHNOLOGY ORGANISATION,57.0,14.0,True
ANSTO / Atomic Energy Commission,science_agency,1993,1993 No2 C2004A04433.docx,2.— Australian Nuclear Science and Technology Organisation — For expenditure under the Australian Nuclear Science and Technology Organisation Act 1987,16599.0,"1.— Buildings, Works, Plant and Equipment",24.0,6.0,True
ANSTO / Atomic Energy Commission,science_agency,1994,1994 No1 C2004A04627.docx,1.— For expenditure under the Australian Nuclear Science and Technology Organisation Act 1987,53627.0,Division 383.— AUSTRALIAN NUCLEAR SCIENCE AND TECHNOLOGY ORGANISATION,61.0,15.0,True
ANSTO / Atomic Energy Commission,science_agency,1994,1994 No2 C2004A04628.docx,2.— Australian Nuclear Science and Technology Organisation — For expenditure under the Australian Nuclear Science and Technology Organisation Act 1987,14563.0,"1.— Buildings, Works, Plant and Equipment",26.0,8.0,True
ANSTO / Atomic Energy Commission,science_agency,1995,1995 No1 C1994A00088.docx,Australian Nuclear Science and Technology Organisation,46628.0,Division 372.— CONSTRUCTION INDUSTRY DEVELOPMENT AGENCY,56.0,9.0,True
ANSTO / Atomic Energy Commission,science_agency,1995,1995 No2 C1994A00089.docx,2.— Australian Nuclear Science and Technology Organisation — For expenditure under the Australian Nuclear Science and Technology Organisation Act 1987,17589.0,"1.— Buildings, Works, Plant and Equipment",30.0,8.0,True
ANSTO / Atomic Energy Commission,science_agency,1996,1996 No1 C1995A00060.docx,1.— For expenditure under the Australian Nuclear Science and Technology Organisation Act 1987,50339.0,Division 383.— AUSTRALIAN NUCLEAR SCIENCE AND TECHNOLOGY ORGANISATION,59.0,13.0,True
ANSTO / Atomic Energy Commission,science_agency,1996,1996 No2 C1995A00061.docx,2.— Australian Nuclear Science and Technology Organisation — For expenditure under the Australian Nuclear Science and Technology Organisation Act 1987,15880.0,"1.— Buildings, Works, Plant and Equipment",28.0,8.0,True
ANSTO / Atomic Energy Commission,science_agency,1996,1996 No3 C1995A00157.docx,Australian Nuclear Science and Technology Organisation,49777.0,Division 370.— REMUNERATION TRIBUNAL,40.0,9.0,True
ANSTO / Atomic Energy Commission,science_agency,1997,1997 No1 C1996A00065.docx,1.— For expenditure under the Australian Nuclear Science and Technology Organisation Act 1987,49777.0,Division 383.— AUSTRALIAN NUCLEAR SCIENCE AND TECHNOLOGY ORGANISATION,65.0,19.0,True
ANSTO / Atomic Energy Commission,science_agency,1997,1997 No2 C1996A00066.docx,2.— Australian Nuclear Science and Technology Organisation — For expenditure under the Australian Nuclear Science and Technology Organisation Act 1987,15825.0,"1.— Buildings, Works, Plant and Equipment",28.0,9.0,True
ANSTO / Atomic Energy Commission,science_agency,1997,1997 No3 C1997A00035.docx,Australian Nuclear Science and Technology Organisation,47431.0,Division 366.— AFFIRMATIVE ACTION AGENCY,33.0,9.0,True
ANSTO / Atomic Energy Commission,science_agency,1998,1998 No1 C1997A00089.docx,1.— For expenditure under the Australian Nuclear Science and Technology Organisation Act 1987,47431.0,Division 383.— AUSTRALIAN NUCLEAR SCIENCE AND TECHNOLOGY ORGANISATION,60.0,15.0,True
ANSTO / Atomic Energy Commission,science_agency,1998,1998 No2 C1997A00090.docx,2.— Australian Nuclear Science and Technology Organisation — For expenditure under the Australian Nuclear Science and Technology Organisation Act 1987,16220.0,"1.— Buildings, Works, Plant and Equipment",26.0,9.0,True
ANSTO / Atomic Energy Commission,science_agency,1998,1998 No3 C1998A00005.docx,Australian Nuclear Science and Technology Organisation,53950.0,Division 361.— IMMIGRATION REVIEW TRIBUNAL,33.0,9.0,True
ANSTO / Atomic Energy Commission,science_agency,1999,1999 No1 C1998A00070.docx,1.— For expenditure under the Australian Nuclear Science and Technology Organisation Act 1987,60284.0,Division 383.— AUSTRALIAN NUCLEAR SCIENCE AND TECHNOLOGY ORGANISATION,53.0,14.0,True
ANSTO / Atomic Energy Commission,science_agency,1999,1999 No2 C1998A00071.docx,2.— Australian Nuclear Science and Technology Organisation — For expenditure under the Australian Nuclear Science and Technology Organisation Act 1987,16447.0,"1.— Buildings, Works, Plant and Equipment",24.0,9.0,True
ANSTO / Atomic Energy Commission,science_agency,1999,1999 No3 C1999A00024.docx,1.— For expenditure under the Australian Nuclear Science and Technology Organisation Act 1987,56284.0,Division 383.— AUSTRALIAN NUCLEAR SCIENCE AND TECHNOLOGY ORGANISATION,42.0,19.0,True
ANSTO / Atomic Energy Commission,science_agency,2002,2002 No3-2 C2004A00939VOL02.docx,Total: Australian Nuclear Science and Technology Organisation,21740.0,Outcome 3 - Outcome 3 -,28.0,17.0,True
ANSTO / Atomic Energy Commission,science_agency,2002,2002 No4 C2004A00940.docx,Total: Australian Nuclear Science and Technology Organisation,6678.0,Equity injections and loans Equity injections and loans,12.0,11.0,True
